source_row_index,timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses
6070,2020-02-01 01:40:16,-0.0120000000000004,9.412,9.398,-0.0240000000000009,9.414,53.175,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6080,2020-02-01 01:40:26,-0.0120000000000004,9.402,9.388,-0.0240000000000009,9.404,53.125,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6090,2020-02-01 01:40:36,-0.0120000000000004,9.39,9.376,-0.0219999999999984,9.394,53.2,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6100,2020-02-01 01:40:46,-0.0139999999999993,9.382,9.364,-0.0240000000000009,9.382,53.05,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6110,2020-02-01 01:40:55,-0.0120000000000004,9.37,9.354,-0.0219999999999984,9.372,53.0,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6120,2020-02-01 01:41:05,-0.0120000000000004,9.362,9.344,-0.0219999999999984,9.362,53.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6130,2020-02-01 01:41:15,-0.0120000000000004,9.348,9.334,-0.0240000000000009,9.35,53.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6140,2020-02-01 01:41:25,-0.0120000000000004,9.338,9.322,-0.0240000000000009,9.34,53.125,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6150,2020-02-01 01:41:35,-0.0120000000000004,9.33,9.316,-0.0219999999999984,9.332,53.0,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6160,2020-02-01 01:41:45,-0.0120000000000004,9.32,9.304,-0.0240000000000009,9.322,53.0,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6170,2020-02-01 01:41:55,-0.0120000000000004,9.308,9.292,-0.0219999999999984,9.31,53.1,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6180,2020-02-01 01:42:05,-0.0120000000000004,9.298,9.282,-0.0219999999999984,9.3,53.0,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6190,2020-02-01 01:42:15,-0.0139999999999993,9.286,9.27,-0.0219999999999984,9.288,53.05,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6200,2020-02-01 01:42:25,-0.0139999999999993,9.278,9.262,-0.0219999999999984,9.278,53.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6210,2020-02-01 01:42:35,-0.0139999999999993,9.268,9.252,-0.0240000000000009,9.268,52.89999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6220,2020-02-01 01:42:44,-0.0120000000000004,9.258,9.24,-0.0219999999999984,9.258,52.95,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6230,2020-02-01 01:42:54,-0.0120000000000004,9.246,9.232,-0.0219999999999984,9.248,53.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6240,2020-02-01 01:43:04,-0.0139999999999993,9.236,9.22,-0.0240000000000009,9.238,52.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6250,2020-02-01 01:43:14,-0.0139999999999993,9.224,9.208,-0.0240000000000009,9.226,52.975,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6260,2020-02-01 01:43:24,-0.0139999999999993,9.216,9.198,-0.0219999999999984,9.216,52.875,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6270,2020-02-01 01:43:34,-0.0139999999999993,9.206,9.188,-0.0240000000000009,9.206,52.77499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6280,2020-02-01 01:43:44,-0.0120000000000004,9.194,9.18,-0.0219999999999984,9.196,52.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6290,2020-02-01 01:43:54,-0.0120000000000004,9.184,9.17,-0.0240000000000009,9.186,52.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6300,2020-02-01 01:44:04,-0.0139999999999993,9.174,9.158,-0.0240000000000009,9.174,52.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6310,2020-02-01 01:44:14,-0.0120000000000004,9.164,9.146,-0.0219999999999984,9.164,52.77499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6320,2020-02-01 01:44:24,-0.0120000000000004,9.154,9.138,-0.0240000000000009,9.154,52.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6330,2020-02-01 01:44:33,-0.0120000000000004,9.144,9.126,-0.0240000000000009,9.144,52.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6340,2020-02-01 01:44:43,-0.0139999999999993,9.132,9.116,-0.0240000000000009,9.134,52.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6350,2020-02-01 01:44:53,-0.0139999999999993,9.122,9.106,-0.0240000000000009,9.124,52.64999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6360,2020-02-01 01:45:03,-0.0120000000000004,9.112,9.096,-0.0219999999999984,9.114,52.77499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6370,2020-02-01 01:45:13,-0.0139999999999993,9.1,9.084,-0.0240000000000009,9.102,52.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6380,2020-02-01 01:45:23,-0.0120000000000004,9.092,9.076,-0.0240000000000009,9.092,52.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6390,2020-02-01 01:45:33,-0.0139999999999993,9.08,9.066,-0.0219999999999984,9.082,52.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6400,2020-02-01 01:45:43,-0.0120000000000004,9.072,9.056,-0.0240000000000009,9.072,52.69999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6410,2020-02-01 01:45:53,-0.0139999999999993,9.06,9.044,-0.0240000000000009,9.062,52.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6420,2020-02-01 01:46:03,-0.0139999999999993,9.052,9.036,-0.0240000000000009,9.052,52.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6430,2020-02-01 01:46:13,-0.0139999999999993,9.04,9.024,-0.0219999999999984,9.042,52.69999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6440,2020-02-01 01:46:22,-0.0120000000000004,9.032,9.014,-0.0219999999999984,9.032,52.69999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6450,2020-02-01 01:46:32,-0.0139999999999993,9.022,9.004,-0.0240000000000009,9.02,52.625000000000014,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6460,2020-02-01 01:46:42,-0.0139999999999993,9.01,8.994,-0.0240000000000009,9.01,52.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6470,2020-02-01 01:46:52,-0.0139999999999993,9.0,8.984,-0.0219999999999984,9.002,52.525000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6480,2020-02-01 01:47:02,-0.0139999999999993,8.992,8.976,-0.0219999999999984,8.99,52.57499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6490,2020-02-01 01:47:12,-0.0120000000000004,8.98,8.966,-0.0240000000000009,8.982,52.49999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6500,2020-02-01 01:47:22,-0.0120000000000004,8.97,8.956,-0.0219999999999984,8.972,52.625000000000014,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6510,2020-02-01 01:47:32,-0.0139999999999993,8.96,8.944,-0.0219999999999984,8.96,52.525000000000006,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6520,2020-02-01 01:47:42,-0.0139999999999993,8.95,8.934,-0.0240000000000009,8.95,52.525000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6530,2020-02-01 01:47:52,-0.0139999999999993,8.942,8.926,-0.0219999999999984,8.942,52.42500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6540,2020-02-01 01:48:02,-0.0139999999999993,8.93,8.916,-0.0219999999999984,8.932,52.42500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6550,2020-02-01 01:48:11,-0.0139999999999993,8.922,8.904,-0.0219999999999984,8.922,52.47500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6560,2020-02-01 01:48:21,-0.0139999999999993,8.912,8.894,-0.0240000000000009,8.912,52.400000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6570,2020-02-01 01:48:31,-0.0139999999999993,8.9,8.886,-0.0240000000000009,8.902,52.325,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6580,2020-02-01 01:48:41,-0.0139999999999993,8.89,8.876,-0.0219999999999984,8.892,52.42500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6590,2020-02-01 01:48:51,-0.0120000000000004,8.882,8.866,-0.0219999999999984,8.882,52.42500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6600,2020-02-01 01:49:01,-0.0139999999999993,8.874,8.858,-0.0219999999999984,8.872,52.325,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6610,2020-02-01 01:49:11,-0.0120000000000004,8.864,8.846,-0.0240000000000009,8.862,52.275000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6620,2020-02-01 01:49:21,-0.0120000000000004,8.85,8.836,-0.0219999999999984,8.852,52.35000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6630,2020-02-01 01:49:31,-0.0139999999999993,8.84,8.824,-0.0240000000000009,8.842,52.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6640,2020-02-01 01:49:41,-0.0139999999999993,8.834,8.818,-0.0240000000000009,8.832,52.25,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6650,2020-02-01 01:49:51,-0.0139999999999993,8.822,8.806,-0.0219999999999984,8.822,52.150000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6660,2020-02-01 01:50:00,-0.0139999999999993,8.816,8.798,-0.0219999999999984,8.812,52.150000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6670,2020-02-01 01:50:10,-0.0139999999999993,8.804,8.788,-0.0219999999999984,8.802,52.2,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6680,2020-02-01 01:50:20,-0.0139999999999993,8.794,8.778,-0.0240000000000009,8.792,52.1,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6690,2020-02-01 01:50:30,-0.0139999999999993,8.782,8.768,-0.0219999999999984,8.782,52.025000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6700,2020-02-01 01:50:40,-0.0120000000000004,8.776,8.76,-0.0240000000000009,8.774,52.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6710,2020-02-01 01:50:50,-0.0139999999999993,8.762,8.75,-0.0219999999999984,8.762,52.125,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6720,2020-02-01 01:51:00,-0.0120000000000004,8.754,8.74,-0.0240000000000009,8.754,52.025000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6730,2020-02-01 01:51:10,-0.0139999999999993,8.744,8.728,-0.0240000000000009,8.746,51.925,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6740,2020-02-01 01:51:20,-0.0139999999999993,8.734,8.72,-0.0240000000000009,8.734,51.925,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6750,2020-02-01 01:51:30,-0.0139999999999993,8.724,8.712,-0.0219999999999984,8.724,51.8,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6760,2020-02-01 01:51:40,-0.0139999999999993,8.716,8.702,-0.0219999999999984,8.716,51.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6770,2020-02-01 01:51:49,-0.0139999999999993,8.706,8.692,-0.0240000000000009,8.706,51.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6780,2020-02-01 01:51:59,-0.0139999999999993,8.698,8.682,-0.0240000000000009,8.698,51.82500000000002,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6790,2020-02-01 01:52:09,-0.0139999999999993,8.688,8.674,-0.0240000000000009,8.688,51.8,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6800,2020-02-01 01:52:19,-0.0139999999999993,8.676,8.666,-0.0219999999999984,8.678,51.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6810,2020-02-01 01:52:29,-0.0139999999999993,8.668,8.654,-0.0219999999999984,8.67,51.75,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6820,2020-02-01 01:52:39,-0.0139999999999993,8.658,8.646,-0.0240000000000009,8.658,51.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6830,2020-02-01 01:52:49,-0.0139999999999993,8.648,8.634,-0.0219999999999984,8.65,51.625000000000014,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6840,2020-02-01 01:52:59,-0.0139999999999993,8.64,8.626,-0.0240000000000009,8.642,51.6,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6850,2020-02-01 01:53:09,-0.0139999999999993,8.63,8.618,-0.0219999999999984,8.632,51.6,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6860,2020-02-01 01:53:19,-0.0120000000000004,8.622,8.606,-0.0219999999999984,8.624,51.625000000000014,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6870,2020-02-01 01:53:29,-0.0139999999999993,8.614,8.598,-0.0219999999999984,8.614,51.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6880,2020-02-01 01:53:38,-0.0139999999999993,8.604,8.588,-0.0219999999999984,8.604,51.47500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6890,2020-02-01 01:53:48,-0.0139999999999993,8.594,8.58,-0.0240000000000009,8.594,51.49999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6900,2020-02-01 01:53:58,-0.0139999999999993,8.584,8.572,-0.0219999999999984,8.586,51.49999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6910,2020-02-01 01:54:08,-0.0139999999999993,8.574,8.562,-0.0240000000000009,8.576,51.35000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6920,2020-02-01 01:54:18,-0.0139999999999993,8.566,8.552,-0.0240000000000009,8.568,51.325,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6930,2020-02-01 01:54:28,-0.0139999999999993,8.556,8.544,-0.0219999999999984,8.556,51.325,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6940,2020-02-01 01:54:38,-0.0159999999999982,8.548,8.534,-0.0240000000000009,8.548,51.22500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6950,2020-02-01 01:54:48,-0.0139999999999993,8.54,8.526,-0.0219999999999984,8.54,51.325,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6960,2020-02-01 01:54:58,-0.0139999999999993,8.52,8.506,-0.0219999999999984,8.52,51.325,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6970,2020-02-01 01:55:08,-0.0139999999999993,8.5,8.486,-0.0219999999999984,8.5,51.175,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6980,2020-02-01 01:55:18,-0.0120000000000004,8.49,8.476,-0.0240000000000009,8.49,51.22500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
6990,2020-02-01 01:55:27,-0.0139999999999993,8.472,8.458,-0.0219999999999984,8.474,51.22500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7000,2020-02-01 01:55:37,-0.0139999999999993,8.452,8.438,-0.0219999999999984,8.452,51.125,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7010,2020-02-01 01:55:47,-0.0139999999999993,8.438,8.424,-0.0219999999999984,8.438,51.125,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7020,2020-02-01 01:55:57,-0.0139999999999993,8.426,8.414,-0.0219999999999984,8.426,51.1,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7030,2020-02-01 01:56:07,-0.0139999999999993,8.416,8.402,-0.0240000000000009,8.416,51.0,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7040,2020-02-01 01:56:17,-0.0139999999999993,8.406,8.392,-0.0240000000000009,8.408,51.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7050,2020-02-01 01:56:27,-0.0139999999999993,8.4,8.388,-0.0219999999999984,8.402,51.0,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7060,2020-02-01 01:56:37,-0.0139999999999993,8.396,8.382,-0.0240000000000009,8.396,50.89999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7070,2020-02-01 01:56:47,-0.0139999999999993,8.39,8.376,-0.0219999999999984,8.39,50.975,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7080,2020-02-01 01:56:57,-0.0139999999999993,8.384,8.37,-0.0219999999999984,8.384,50.825,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7090,2020-02-01 01:57:07,-0.0139999999999993,8.378,8.366,-0.0240000000000009,8.378,50.825,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7100,2020-02-01 01:57:17,-0.0159999999999982,8.372,8.36,-0.0240000000000009,8.372,50.75,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7110,2020-02-01 01:57:26,-0.0139999999999993,8.366,8.352,-0.0219999999999984,8.366,50.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7120,2020-02-01 01:57:36,-0.0139999999999993,8.36,8.348,-0.0240000000000009,8.36,50.77499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7130,2020-02-01 01:57:46,-0.0139999999999993,8.354,8.34,-0.0240000000000009,8.356,50.64999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7140,2020-02-01 01:57:56,-0.0139999999999993,8.35,8.336,-0.0219999999999984,8.35,50.625000000000014,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7150,2020-02-01 01:58:06,-0.0139999999999993,8.34,8.328,-0.0240000000000009,8.342,50.625000000000014,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7160,2020-02-01 01:58:16,-0.0139999999999993,8.334,8.322,-0.0219999999999984,8.336,50.64999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7170,2020-02-01 01:58:26,-0.0159999999999982,8.328,8.316,-0.0219999999999984,8.33,50.49999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7180,2020-02-01 01:58:36,-0.0139999999999993,8.324,8.31,-0.0240000000000009,8.322,50.52499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7190,2020-02-01 01:58:46,-0.0159999999999982,8.316,8.302,-0.0240000000000009,8.316,50.52499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7200,2020-02-01 01:58:56,-0.0139999999999993,8.31,8.296,-0.0240000000000009,8.31,50.52499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7210,2020-02-01 01:59:06,-0.0139999999999993,8.304,8.29,-0.0219999999999984,8.304,50.42500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7220,2020-02-01 01:59:15,-0.0139999999999993,8.296,8.284,-0.0240000000000009,8.298,50.52499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7230,2020-02-01 01:59:25,-0.0139999999999993,8.29,8.276,-0.0219999999999984,8.292,50.44999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7240,2020-02-01 01:59:35,-0.0139999999999993,8.282,8.268,-0.0219999999999984,8.284,50.400000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7250,2020-02-01 01:59:45,-0.0139999999999993,8.276,8.264,-0.0240000000000009,8.278,50.42500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7260,2020-02-01 01:59:55,-0.0139999999999993,8.27,8.256,-0.0240000000000009,8.27,50.29999999999998,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7270,2020-02-01 02:00:05,-0.0139999999999993,8.262,8.248,-0.0219999999999984,8.26,50.29999999999998,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7280,2020-02-01 02:00:15,-0.0159999999999982,8.254,8.242,-0.0240000000000009,8.256,50.22500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7290,2020-02-01 02:00:25,-0.0139999999999993,8.248,8.234,-0.0240000000000009,8.246,50.125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7300,2020-02-01 02:00:35,-0.0139999999999993,8.24,8.226,-0.0219999999999984,8.24,50.125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7310,2020-02-01 02:00:45,-0.0139999999999993,8.232,8.218,-0.0219999999999984,8.232,50.125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7320,2020-02-01 02:00:55,-0.0159999999999982,8.224,8.21,-0.0240000000000009,8.224,50.075,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7330,2020-02-01 02:01:04,-0.0159999999999982,8.216,8.204,-0.0240000000000009,8.216,50.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7340,2020-02-01 02:01:14,-0.0139999999999993,8.21,8.198,-0.0219999999999984,8.21,50.0,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7350,2020-02-01 02:01:24,-0.0139999999999993,8.204,8.188,-0.0240000000000009,8.202,50.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7360,2020-02-01 02:01:34,-0.0139999999999993,8.194,8.182,-0.0240000000000009,8.194,49.925,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7370,2020-02-01 02:01:44,-0.0139999999999993,8.188,8.174,-0.0240000000000009,8.186,49.925,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7380,2020-02-01 02:01:54,-0.0139999999999993,8.178,8.164,-0.0240000000000009,8.178,49.97500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7390,2020-02-01 02:02:04,-0.0120000000000004,8.172,8.16,-0.0240000000000009,8.172,49.900000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7400,2020-02-01 02:02:14,-0.0139999999999993,8.164,8.15,-0.0240000000000009,8.166,49.8,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7410,2020-02-01 02:02:24,-0.0139999999999993,8.156,8.142,-0.0240000000000009,8.156,49.825,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7420,2020-02-01 02:02:34,-0.0139999999999993,8.148,8.136,-0.0240000000000009,8.15,49.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7430,2020-02-01 02:02:44,-0.0139999999999993,8.14,8.128,-0.0240000000000009,8.142,49.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7440,2020-02-01 02:02:54,-0.0159999999999982,8.132,8.12,-0.0240000000000009,8.134,49.7,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7450,2020-02-01 02:03:03,-0.0139999999999993,8.126,8.114,-0.0240000000000009,8.126,49.650000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7460,2020-02-01 02:03:13,-0.0139999999999993,8.118,8.106,-0.0240000000000009,8.118,49.575,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7470,2020-02-01 02:03:23,-0.0139999999999993,8.11,8.098,-0.0240000000000009,8.11,49.625,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7480,2020-02-01 02:03:33,-0.0139999999999993,8.104,8.09,-0.0240000000000009,8.102,49.55000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7490,2020-02-01 02:03:43,-0.0139999999999993,8.096,8.082,-0.0240000000000009,8.096,49.625,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7500,2020-02-01 02:03:53,-0.0139999999999993,8.088,8.076,-0.0240000000000009,8.088,49.45,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7510,2020-02-01 02:04:03,-0.0139999999999993,8.082,8.068,-0.0219999999999984,8.082,49.47500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7520,2020-02-01 02:04:13,-0.0139999999999993,8.072,8.06,-0.0240000000000009,8.074,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7530,2020-02-01 02:04:23,6.52,8.066,-0.0279999999999986,-0.0219999999999984,8.066,49.45,5.542499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7540,2020-02-01 02:04:33,8.698,8.268,-0.0259999999999998,-0.0219999999999984,8.266,49.425,5.925000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7550,2020-02-01 02:04:43,8.972,8.552,-0.0219999999999984,-0.0240000000000009,8.548,49.35000000000001,5.987499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7560,2020-02-01 02:04:52,9.06,8.72,-0.0199999999999995,-0.0240000000000009,8.72,49.325,6.0600000000000005,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
