EventID,AssetID,FailureDate,FailureModeID,DowntimeStart,DowntimeEnd,DowntimeHours,RepairHours,FailureCause,FailureConsequence,RepairCost,ProductionLoss,IsRepeatFailure,DataOrigin,IsIllustrative
488,LNG-CWP-020,2015-08-17,3,2015-08-17 06:00:00,2015-08-18 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
489,LNG-CWP-025,2015-08-17,2,2015-08-17 06:00:00,2015-08-17 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
490,LNG-CWP-025,2015-08-17,3,2015-08-17 06:00:00,2015-08-18 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
491,LNG-CMP-037,2015-08-17,2,2015-08-17 06:00:00,2015-08-17 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
492,LNG-CWP-040,2015-08-17,2,2015-08-17 06:00:00,2015-08-17 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
493,LNG-GEN-059,2015-08-18,3,2015-08-18 06:00:00,2015-08-19 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
494,LNG-GEN-069,2015-08-18,2,2015-08-18 06:00:00,2015-08-18 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
495,LNG-CWP-090,2015-08-18,1,2015-08-18 06:00:00,2015-08-18 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
496,LNG-CWP-090,2015-08-18,4,2015-08-18 06:00:00,2015-08-18 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
497,LNG-CMP-092,2015-08-18,4,2015-08-18 06:00:00,2015-08-18 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
498,LNG-CWP-095,2015-08-18,3,2015-08-18 06:00:00,2015-08-19 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
499,LNG-PMP-026,2015-08-19,2,2015-08-19 06:00:00,2015-08-19 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
500,LNG-CMP-042,2015-08-19,2,2015-08-19 06:00:00,2015-08-19 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
501,LNG-CWP-055,2015-08-19,3,2015-08-19 06:00:00,2015-08-20 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
502,LNG-CMP-022,2015-08-20,4,2015-08-20 06:00:00,2015-08-20 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
503,LNG-CWP-075,2015-08-20,2,2015-08-20 06:00:00,2015-08-20 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
504,LNG-GEN-089,2015-08-21,2,2015-08-21 06:00:00,2015-08-21 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
505,LNG-GEN-094,2015-08-21,3,2015-08-21 06:00:00,2015-08-22 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
506,LNG-MTR-013,2015-08-24,1,2015-08-24 06:00:00,2015-08-24 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
507,LNG-MTR-013,2015-08-24,4,2015-08-24 06:00:00,2015-08-24 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
508,LNG-CMP-087,2015-08-25,4,2015-08-25 06:00:00,2015-08-25 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
509,LNG-MTR-018,2015-08-28,3,2015-08-28 06:00:00,2015-08-29 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
510,LNG-GEN-044,2015-08-28,1,2015-08-28 06:00:00,2015-08-28 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
511,LNG-CWP-085,2015-08-28,3,2015-08-28 06:00:00,2015-08-29 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
512,LNG-MTR-098,2015-08-28,2,2015-08-28 06:00:00,2015-08-28 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
513,LNG-CMP-017,2015-08-29,3,2015-08-29 06:00:00,2015-08-30 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
514,LNG-MTR-033,2015-08-29,3,2015-08-29 06:00:00,2015-08-30 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
515,LNG-CMP-067,2015-08-29,3,2015-08-29 06:00:00,2015-08-30 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
516,LNG-MTR-083,2015-08-29,1,2015-08-29 06:00:00,2015-08-29 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
517,LNG-GEN-004,2015-08-30,1,2015-08-30 06:00:00,2015-08-30 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
518,LNG-MTR-038,2015-08-30,3,2015-08-30 06:00:00,2015-08-31 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
519,LNG-MTR-073,2015-08-30,4,2015-08-30 06:00:00,2015-08-30 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
520,LNG-GEN-009,2015-08-31,2,2015-08-31 06:00:00,2015-08-31 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
521,LNG-PMP-096,2015-08-31,4,2015-08-31 06:00:00,2015-08-31 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
522,LNG-GEN-099,2015-08-31,4,2015-08-31 06:00:00,2015-08-31 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
523,LNG-MTR-088,2015-09-01,2,2015-09-01 06:00:00,2015-09-01 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
524,LNG-MTR-088,2015-09-01,3,2015-09-01 06:00:00,2015-09-02 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
525,LNG-PMP-001,2015-09-02,3,2015-09-02 06:00:00,2015-09-03 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
526,LNG-MTR-023,2015-09-02,2,2015-09-02 06:00:00,2015-09-02 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
527,LNG-GEN-069,2015-09-02,3,2015-09-02 06:00:00,2015-09-03 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
528,LNG-GEN-084,2015-09-02,2,2015-09-02 06:00:00,2015-09-02 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
529,LNG-CMP-092,2015-09-02,2,2015-09-02 06:00:00,2015-09-02 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
530,LNG-PMP-026,2015-09-03,1,2015-09-03 06:00:00,2015-09-03 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
531,LNG-CWP-055,2015-09-03,2,2015-09-03 06:00:00,2015-09-03 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
532,LNG-MTR-078,2015-09-03,3,2015-09-03 06:00:00,2015-09-04 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
533,LNG-CMP-012,2015-09-04,1,2015-09-04 06:00:00,2015-09-04 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
534,LNG-PMP-031,2015-09-04,4,2015-09-04 06:00:00,2015-09-04 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
535,LNG-PMP-036,2015-09-04,2,2015-09-04 06:00:00,2015-09-04 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
536,LNG-CWP-075,2015-09-04,3,2015-09-04 06:00:00,2015-09-05 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
537,LNG-PMP-021,2015-09-05,4,2015-09-05 06:00:00,2015-09-05 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
538,LNG-CMP-072,2015-09-05,1,2015-09-05 06:00:00,2015-09-05 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
539,LNG-PMP-086,2015-09-05,1,2015-09-05 06:00:00,2015-09-05 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
540,LNG-CWP-005,2015-09-06,1,2015-09-06 06:00:00,2015-09-06 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
541,LNG-CMP-097,2015-09-06,4,2015-09-06 06:00:00,2015-09-06 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
542,LNG-MTR-048,2015-09-08,1,2015-09-08 06:00:00,2015-09-08 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
543,LNG-GEN-019,2015-09-10,3,2015-09-10 06:00:00,2015-09-11 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
544,LNG-CWP-080,2015-09-10,2,2015-09-10 06:00:00,2015-09-10 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
545,LNG-CWP-100,2015-09-10,1,2015-09-10 06:00:00,2015-09-10 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
546,LNG-MTR-018,2015-09-12,2,2015-09-12 06:00:00,2015-09-12 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
547,LNG-GEN-049,2015-09-12,2,2015-09-12 06:00:00,2015-09-12 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
548,LNG-GEN-049,2015-09-12,4,2015-09-12 06:00:00,2015-09-12 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
549,LNG-CWP-050,2015-09-12,2,2015-09-12 06:00:00,2015-09-12 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
550,LNG-CWP-060,2015-09-12,2,2015-09-12 06:00:00,2015-09-12 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
551,LNG-CWP-085,2015-09-12,4,2015-09-12 06:00:00,2015-09-12 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
552,LNG-PMP-051,2015-09-13,2,2015-09-13 06:00:00,2015-09-13 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
553,LNG-CWP-065,2015-09-13,3,2015-09-13 06:00:00,2015-09-14 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
554,LNG-CMP-067,2015-09-13,2,2015-09-13 06:00:00,2015-09-13 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
555,LNG-MTR-083,2015-09-13,2,2015-09-13 06:00:00,2015-09-13 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
556,LNG-MTR-073,2015-09-14,3,2015-09-14 06:00:00,2015-09-15 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
557,LNG-GEN-079,2015-09-14,2,2015-09-14 06:00:00,2015-09-14 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
558,LNG-PMP-091,2015-09-14,1,2015-09-14 06:00:00,2015-09-14 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
559,LNG-GEN-009,2015-09-15,1,2015-09-15 06:00:00,2015-09-15 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
560,LNG-CMP-037,2015-09-16,2,2015-09-16 06:00:00,2015-09-16 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
561,LNG-GEN-064,2015-09-17,3,2015-09-17 06:00:00,2015-09-18 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
562,LNG-CWP-095,2015-09-17,4,2015-09-17 06:00:00,2015-09-17 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
563,LNG-CWP-035,2015-09-18,1,2015-09-18 06:00:00,2015-09-18 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
564,LNG-CWP-035,2015-09-18,3,2015-09-18 06:00:00,2015-09-19 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
565,LNG-CMP-042,2015-09-18,4,2015-09-18 06:00:00,2015-09-18 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
566,LNG-CMP-022,2015-09-19,2,2015-09-19 06:00:00,2015-09-19 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
567,LNG-PMP-021,2015-09-20,3,2015-09-20 06:00:00,2015-09-21 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
568,LNG-CMP-007,2015-09-21,3,2015-09-21 06:00:00,2015-09-22 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
569,LNG-CMP-047,2015-09-21,4,2015-09-21 06:00:00,2015-09-21 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
570,LNG-CMP-032,2015-09-22,3,2015-09-22 06:00:00,2015-09-23 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
571,LNG-MTR-013,2015-09-23,3,2015-09-23 06:00:00,2015-09-24 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
572,LNG-PMP-071,2015-09-23,4,2015-09-23 06:00:00,2015-09-23 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
573,LNG-PMP-056,2015-09-26,2,2015-09-26 06:00:00,2015-09-26 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
574,LNG-PMP-056,2015-09-26,4,2015-09-26 06:00:00,2015-09-26 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
575,LNG-MTR-033,2015-09-28,2,2015-09-28 06:00:00,2015-09-28 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
576,LNG-PMP-051,2015-09-28,3,2015-09-28 06:00:00,2015-09-29 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
577,LNG-MTR-058,2015-09-28,4,2015-09-28 06:00:00,2015-09-28 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
578,LNG-CMP-067,2015-09-28,1,2015-09-28 06:00:00,2015-09-28 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
579,LNG-GEN-024,2015-09-29,1,2015-09-29 06:00:00,2015-09-29 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
580,LNG-GEN-079,2015-09-29,3,2015-09-29 06:00:00,2015-09-30 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
581,LNG-PMP-076,2015-09-30,4,2015-09-30 06:00:00,2015-09-30 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
582,LNG-CWP-020,2015-10-01,2,2015-10-01 06:00:00,2015-10-01 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
583,LNG-CMP-037,2015-10-01,3,2015-10-01 06:00:00,2015-10-02 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
584,LNG-PMP-066,2015-10-01,1,2015-10-01 06:00:00,2015-10-01 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
585,LNG-PMP-011,2015-10-02,4,2015-10-02 06:00:00,2015-10-02 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
586,LNG-MTR-023,2015-10-02,4,2015-10-02 06:00:00,2015-10-02 22:00:00,16.0,12.8,Installation,Medium,10000.0,32000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
587,LNG-GEN-084,2015-10-02,1,2015-10-02 06:00:00,2015-10-02 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
588,LNG-CWP-090,2015-10-02,1,2015-10-02 06:00:00,2015-10-02 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
589,LNG-CMP-092,2015-10-02,2,2015-10-02 06:00:00,2015-10-02 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
590,LNG-MTR-043,2015-10-03,3,2015-10-03 06:00:00,2015-10-04 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
591,LNG-MTR-003,2015-10-04,2,2015-10-04 06:00:00,2015-10-04 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
592,LNG-CMP-012,2015-10-04,2,2015-10-04 06:00:00,2015-10-04 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
593,LNG-PMP-021,2015-10-05,2,2015-10-05 06:00:00,2015-10-05 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
594,LNG-CWP-005,2015-10-06,2,2015-10-06 06:00:00,2015-10-06 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
595,LNG-PMP-071,2015-10-08,3,2015-10-08 06:00:00,2015-10-09 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
596,LNG-MTR-053,2015-10-10,1,2015-10-10 06:00:00,2015-10-10 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
597,LNG-GEN-049,2015-10-12,3,2015-10-12 06:00:00,2015-10-13 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
598,LNG-CWP-050,2015-10-12,2,2015-10-12 06:00:00,2015-10-12 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
599,LNG-CWP-085,2015-10-12,2,2015-10-12 06:00:00,2015-10-12 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
600,LNG-GEN-039,2015-10-13,2,2015-10-13 06:00:00,2015-10-13 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
601,LNG-CMP-067,2015-10-13,2,2015-10-13 06:00:00,2015-10-13 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
602,LNG-MTR-083,2015-10-13,1,2015-10-13 06:00:00,2015-10-13 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
603,LNG-GEN-004,2015-10-14,2,2015-10-14 06:00:00,2015-10-14 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
604,LNG-PMP-016,2015-10-14,4,2015-10-14 06:00:00,2015-10-14 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
605,LNG-GEN-024,2015-10-14,4,2015-10-14 06:00:00,2015-10-14 22:00:00,16.0,12.8,Installation,Medium,15000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
606,LNG-PMP-081,2015-10-14,2,2015-10-14 06:00:00,2015-10-14 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
607,LNG-GEN-009,2015-10-15,2,2015-10-15 06:00:00,2015-10-15 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
608,LNG-GEN-099,2015-10-15,2,2015-10-15 06:00:00,2015-10-15 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
609,LNG-PMP-001,2015-10-17,2,2015-10-17 06:00:00,2015-10-17 14:00:00,8.0,6.4,Maintenance,Medium,5000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
