WorkOrderID,AssetID,MaintenanceDate,ActionID,MaintenanceType,LaborHours,PartsCost,TotalCost,WorkOrderStatus,CompletionDate,PerformedBy,DataOrigin,IsIllustrative
143,LNG-MTR-003,2014-08-15,1,Preventive,4.0,5000.0,5600.0,Completed,2014-08-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
144,LNG-CWP-005,2014-08-15,8,Preventive,12.0,13200.0,15000.0,Completed,2014-08-16,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
145,LNG-CMP-007,2014-08-15,2,Preventive,4.0,4500.0,5100.0,Completed,2014-08-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
146,LNG-CMP-012,2014-08-15,2,Preventive,4.0,4500.0,5100.0,Completed,2014-08-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
147,LNG-CWP-015,2014-08-15,2,Preventive,4.0,3300.0,3900.0,Completed,2014-08-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
148,LNG-CMP-017,2014-08-15,8,Preventive,12.0,18000.0,19800.0,Completed,2014-08-16,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
149,LNG-MTR-018,2014-08-15,2,Preventive,4.0,3000.0,3600.0,Completed,2014-08-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
150,LNG-GEN-019,2014-08-15,2,Preventive,4.0,3750.0,4350.0,Completed,2014-08-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
151,LNG-CMP-022,2014-08-15,2,Preventive,4.0,4500.0,5100.0,Completed,2014-08-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
152,LNG-GEN-024,2014-08-15,4,Preventive,3.0,1000.0,1450.0,Completed,2014-08-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
153,LNG-CMP-027,2014-08-15,1,Preventive,4.0,7500.0,8100.0,Completed,2014-08-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
154,LNG-GEN-029,2014-08-15,4,Preventive,3.0,1000.0,1450.0,Completed,2014-08-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
155,LNG-PMP-031,2014-08-15,2,Preventive,4.0,3300.0,3900.0,Completed,2014-08-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
156,LNG-PMP-031,2014-08-15,4,Preventive,3.0,880.0,1330.0,Completed,2014-08-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
157,LNG-CMP-037,2014-08-15,4,Preventive,3.0,1200.0,1650.0,Completed,2014-08-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
158,LNG-CWP-040,2014-08-15,8,Preventive,12.0,13200.0,15000.0,Completed,2014-08-16,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
159,LNG-PMP-041,2014-08-15,8,Preventive,12.0,13200.0,15000.0,Completed,2014-08-16,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
160,LNG-CMP-057,2014-08-15,8,Preventive,12.0,18000.0,19800.0,Completed,2014-08-16,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
161,LNG-CMP-057,2014-08-15,4,Preventive,3.0,1200.0,1650.0,Completed,2014-08-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
162,LNG-MTR-058,2014-08-15,8,Preventive,12.0,12000.0,13800.0,Completed,2014-08-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
163,LNG-GEN-059,2014-08-15,8,Preventive,12.0,15000.0,16800.0,Completed,2014-08-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
164,LNG-CMP-062,2014-08-15,4,Preventive,3.0,1200.0,1650.0,Completed,2014-08-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
165,LNG-MTR-078,2014-08-15,4,Preventive,3.0,800.0,1250.0,Completed,2014-08-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
166,LNG-CWP-085,2014-08-15,4,Preventive,3.0,880.0,1330.0,Completed,2014-08-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
167,LNG-PMP-096,2014-08-15,2,Preventive,4.0,3300.0,3900.0,Completed,2014-08-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
168,LNG-PMP-096,2014-08-15,8,Preventive,12.0,13200.0,15000.0,Completed,2014-08-16,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
169,LNG-PMP-096,2014-08-15,4,Preventive,3.0,880.0,1330.0,Completed,2014-08-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
170,LNG-CWP-005,2014-08-30,2,Preventive,4.0,3300.0,3900.0,Completed,2014-08-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
171,LNG-MTR-008,2014-08-30,8,Preventive,12.0,12000.0,13800.0,Completed,2014-08-31,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
172,LNG-CWP-010,2014-08-30,2,Preventive,4.0,3300.0,3900.0,Completed,2014-08-30,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
173,LNG-CMP-012,2014-08-30,4,Preventive,3.0,1200.0,1650.0,Completed,2014-08-30,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
174,LNG-MTR-013,2014-08-30,4,Preventive,3.0,800.0,1250.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
175,LNG-CWP-015,2014-08-30,4,Preventive,3.0,880.0,1330.0,Completed,2014-08-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
176,LNG-CMP-017,2014-08-30,2,Preventive,4.0,4500.0,5100.0,Completed,2014-08-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
177,LNG-MTR-033,2014-08-30,2,Preventive,4.0,3000.0,3600.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
178,LNG-CMP-037,2014-08-30,8,Preventive,12.0,18000.0,19800.0,Completed,2014-08-31,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
179,LNG-GEN-044,2014-08-30,1,Preventive,4.0,6250.0,6850.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
180,LNG-CWP-045,2014-08-30,2,Preventive,4.0,3300.0,3900.0,Completed,2014-08-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
181,LNG-GEN-049,2014-08-30,1,Preventive,4.0,6250.0,6850.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
182,LNG-CWP-050,2014-08-30,8,Preventive,12.0,13200.0,15000.0,Completed,2014-08-31,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
183,LNG-MTR-058,2014-08-30,2,Preventive,4.0,3000.0,3600.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
184,LNG-CMP-062,2014-08-30,1,Preventive,4.0,7500.0,8100.0,Completed,2014-08-30,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
185,LNG-GEN-064,2014-08-30,1,Preventive,4.0,6250.0,6850.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
186,LNG-PMP-071,2014-08-30,2,Preventive,4.0,3300.0,3900.0,Completed,2014-08-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
187,LNG-CMP-072,2014-08-30,4,Preventive,3.0,1200.0,1650.0,Completed,2014-08-30,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
188,LNG-GEN-074,2014-08-30,1,Preventive,4.0,6250.0,6850.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
189,LNG-GEN-074,2014-08-30,2,Preventive,4.0,3750.0,4350.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
190,LNG-MTR-088,2014-08-30,1,Preventive,4.0,5000.0,5600.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
191,LNG-MTR-093,2014-08-30,2,Preventive,4.0,3000.0,3600.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
192,LNG-MTR-093,2014-08-30,4,Preventive,3.0,800.0,1250.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
193,LNG-GEN-094,2014-08-30,8,Preventive,12.0,15000.0,16800.0,Completed,2014-08-31,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
194,LNG-GEN-094,2014-08-30,4,Preventive,3.0,1000.0,1450.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
195,LNG-CWP-095,2014-08-30,2,Preventive,4.0,3300.0,3900.0,Completed,2014-08-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
196,LNG-MTR-098,2014-08-30,1,Preventive,4.0,5000.0,5600.0,Completed,2014-08-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
197,LNG-MTR-098,2014-08-30,8,Preventive,12.0,12000.0,13800.0,Completed,2014-08-31,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
198,LNG-CWP-100,2014-08-30,4,Preventive,3.0,880.0,1330.0,Completed,2014-08-30,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
199,LNG-PMP-006,2014-09-14,8,Preventive,12.0,13200.0,15000.0,Completed,2014-09-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
200,LNG-PMP-006,2014-09-14,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-14,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
201,LNG-PMP-021,2014-09-14,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-14,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
202,LNG-GEN-024,2014-09-14,1,Preventive,4.0,6250.0,6850.0,Completed,2014-09-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
203,LNG-MTR-028,2014-09-14,4,Preventive,3.0,800.0,1250.0,Completed,2014-09-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
204,LNG-CMP-032,2014-09-14,1,Preventive,4.0,7500.0,8100.0,Completed,2014-09-14,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
205,LNG-MTR-033,2014-09-14,1,Preventive,4.0,5000.0,5600.0,Completed,2014-09-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
206,LNG-GEN-034,2014-09-14,2,Preventive,4.0,3750.0,4350.0,Completed,2014-09-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
207,LNG-CMP-042,2014-09-14,1,Preventive,4.0,7500.0,8100.0,Completed,2014-09-14,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
208,LNG-CWP-050,2014-09-14,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-14,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
209,LNG-PMP-051,2014-09-14,1,Preventive,4.0,5500.0,6100.0,Completed,2014-09-14,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
210,LNG-CWP-060,2014-09-14,8,Preventive,12.0,13200.0,15000.0,Completed,2014-09-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
211,LNG-CWP-065,2014-09-14,1,Preventive,4.0,5500.0,6100.0,Completed,2014-09-14,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
212,LNG-CMP-067,2014-09-14,2,Preventive,4.0,4500.0,5100.0,Completed,2014-09-14,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
213,LNG-MTR-068,2014-09-14,1,Preventive,4.0,5000.0,5600.0,Completed,2014-09-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
214,LNG-CWP-075,2014-09-14,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-14,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
215,LNG-GEN-079,2014-09-14,8,Preventive,12.0,15000.0,16800.0,Completed,2014-09-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
216,LNG-MTR-083,2014-09-14,2,Preventive,4.0,3000.0,3600.0,Completed,2014-09-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
217,LNG-MTR-088,2014-09-14,8,Preventive,12.0,12000.0,13800.0,Completed,2014-09-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
218,LNG-CWP-090,2014-09-14,1,Preventive,4.0,5500.0,6100.0,Completed,2014-09-14,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
219,LNG-CMP-092,2014-09-14,8,Preventive,12.0,18000.0,19800.0,Completed,2014-09-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
220,LNG-CMP-097,2014-09-14,8,Preventive,12.0,18000.0,19800.0,Completed,2014-09-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
221,LNG-CWP-100,2014-09-14,1,Preventive,4.0,5500.0,6100.0,Completed,2014-09-14,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
222,LNG-CWP-005,2014-09-29,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
223,LNG-CWP-010,2014-09-29,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-29,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
224,LNG-CMP-017,2014-09-29,4,Preventive,3.0,1200.0,1650.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
225,LNG-PMP-021,2014-09-29,2,Preventive,4.0,3300.0,3900.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
226,LNG-CWP-025,2014-09-29,1,Preventive,4.0,5500.0,6100.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
227,LNG-CWP-025,2014-09-29,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
228,LNG-CMP-027,2014-09-29,4,Preventive,3.0,1200.0,1650.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
229,LNG-MTR-028,2014-09-29,2,Preventive,4.0,3000.0,3600.0,Completed,2014-09-29,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
230,LNG-PMP-031,2014-09-29,8,Preventive,12.0,13200.0,15000.0,Completed,2014-09-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
231,LNG-GEN-034,2014-09-29,8,Preventive,12.0,15000.0,16800.0,Completed,2014-09-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
232,LNG-PMP-036,2014-09-29,2,Preventive,4.0,3300.0,3900.0,Completed,2014-09-29,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
233,LNG-CMP-037,2014-09-29,1,Preventive,4.0,7500.0,8100.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
234,LNG-PMP-041,2014-09-29,1,Preventive,4.0,5500.0,6100.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
235,LNG-PMP-046,2014-09-29,2,Preventive,4.0,3300.0,3900.0,Completed,2014-09-29,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
236,LNG-GEN-054,2014-09-29,4,Preventive,3.0,1000.0,1450.0,Completed,2014-09-29,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
237,LNG-CWP-060,2014-09-29,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-29,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
238,LNG-CWP-065,2014-09-29,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
239,LNG-MTR-073,2014-09-29,8,Preventive,12.0,12000.0,13800.0,Completed,2014-09-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
240,LNG-GEN-074,2014-09-29,8,Preventive,12.0,15000.0,16800.0,Completed,2014-09-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
241,LNG-CWP-075,2014-09-29,1,Preventive,4.0,5500.0,6100.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
242,LNG-CMP-077,2014-09-29,2,Preventive,4.0,4500.0,5100.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
243,LNG-CMP-077,2014-09-29,4,Preventive,3.0,1200.0,1650.0,Completed,2014-09-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
244,LNG-CWP-080,2014-09-29,4,Preventive,3.0,880.0,1330.0,Completed,2014-09-29,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
245,LNG-CMP-082,2014-09-29,4,Preventive,3.0,1200.0,1650.0,Completed,2014-09-29,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
